Move,Type,Category,Power Points,Base Power,Accuracy,Battle Effect,Secondary Effect,Secondary Rate,Critical Rate,Speed Priority,Attack URL,Pokemon
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Meowscarada
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Quaquaval
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Spidops
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Lokix
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Arctibax
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Baxcalibur
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Pawmot
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Klawf
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Garganacl
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Slither Wing
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Roaring Moon
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Iron Hands
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Iron Thorns
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Iron Valiant
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Chien-Pao
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Tinkatuff
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Tinkaton
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Ceruledge
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Kingambit
Brick Break,fighting,physical,15,75,100,"The user attacks with a swift chop. This move can also break barriers, such as Light Screen and Reflect.","This move will remove any Reflect, Light Screen, Aurora Veil or that is in play on the opponent's team.",0,0.0417,0,https://serebii.net/attackdex-sv/brickbreak.shtml,Annihilape
Brutal Swing,dark,physical,20,60,100,The user swings its body around violently to inflict damage on everything in its vicinity.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/brutalswing.shtml,Tinkatink
Brutal Swing,dark,physical,20,60,100,The user swings its body around violently to inflict damage on everything in its vicinity.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/brutalswing.shtml,Tinkatuff
Brutal Swing,dark,physical,20,60,100,The user swings its body around violently to inflict damage on everything in its vicinity.,No effect.,0,0.0417,0,https://serebii.net/attackdex-sv/brutalswing.shtml,Tinkaton
Bug Bite,bug,physical,20,60,100,"The user attacks by biting the target. If the target is holding a Berry, the user eats it and gains its effect.",Removes target's Berry and uses its effect,0,0.0417,0,https://serebii.net/attackdex-sv/bugbite.shtml,Tarountula
Bug Bite,bug,physical,20,60,100,"The user attacks by biting the target. If the target is holding a Berry, the user eats it and gains its effect.",Removes target's Berry and uses its effect,0,0.0417,0,https://serebii.net/attackdex-sv/bugbite.shtml,Spidops
Bug Bite,bug,physical,20,60,100,"The user attacks by biting the target. If the target is holding a Berry, the user eats it and gains its effect.",Removes target's Berry and uses its effect,0,0.0417,0,https://serebii.net/attackdex-sv/bugbite.shtml,Nymble
Bug Bite,bug,physical,20,60,100,"The user attacks by biting the target. If the target is holding a Berry, the user eats it and gains its effect.",Removes target's Berry and uses its effect,0,0.0417,0,https://serebii.net/attackdex-sv/bugbite.shtml,Lokix
Bug Bite,bug,physical,20,60,100,"The user attacks by biting the target. If the target is holding a Berry, the user eats it and gains its effect.",Removes target's Berry and uses its effect,0,0.0417,0,https://serebii.net/attackdex-sv/bugbite.shtml,Rellor
Bug Bite,bug,physical,20,60,100,"The user attacks by biting the target. If the target is holding a Berry, the user eats it and gains its effect.",Removes target's Berry and uses its effect,0,0.0417,0,https://serebii.net/attackdex-sv/bugbite.shtml,Rabsca
Bug Bite,bug,physical,20,60,100,"The user attacks by biting the target. If the target is holding a Berry, the user eats it and gains its effect.",Removes target's Berry and uses its effect,0,0.0417,0,https://serebii.net/attackdex-sv/bugbite.shtml,Slither Wing
Bug Buzz,bug,special,10,90,100,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,May lower opponent's Special Defense one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/bugbuzz.shtml,Rabsca
Bug Buzz,bug,special,10,90,100,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,May lower opponent's Special Defense one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/bugbuzz.shtml,Iron Moth
Bug Buzz,bug,special,10,90,100,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,May lower opponent's Special Defense one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/bugbuzz.shtml,Tarountula
Bug Buzz,bug,special,10,90,100,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,May lower opponent's Special Defense one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/bugbuzz.shtml,Spidops
Bug Buzz,bug,special,10,90,100,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,May lower opponent's Special Defense one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/bugbuzz.shtml,Nymble
Bug Buzz,bug,special,10,90,100,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,May lower opponent's Special Defense one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/bugbuzz.shtml,Lokix
Bug Buzz,bug,special,10,90,100,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,May lower opponent's Special Defense one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/bugbuzz.shtml,Rellor
Bug Buzz,bug,special,10,90,100,The user vibrates to generate a damaging sound wave. This may also lower the target's Sp. Def stat.,May lower opponent's Special Defense one stage.,0,0.0417,0,https://serebii.net/attackdex-sv/bugbuzz.shtml,Slither Wing
Bulk Up,fighting,other,20,0,101,"The user tenses its muscles to bulk up its body, boosting its Attack and Defense stats.",Raises user's Attack and Defense one stage.,0,0,0,https://serebii.net/attackdex-sv/bulkup.shtml,Slither Wing
Bulk Up,fighting,other,20,0,101,"The user tenses its muscles to bulk up its body, boosting its Attack and Defense stats.",Raises user's Attack and Defense one stage.,0,0,0,https://serebii.net/attackdex-sv/bulkup.shtml,Quaquaval
Bulk Up,fighting,other,20,0,101,"The user tenses its muscles to bulk up its body, boosting its Attack and Defense stats.",Raises user's Attack and Defense one stage.,0,0,0,https://serebii.net/attackdex-sv/bulkup.shtml,Palafin
Bulk Up,fighting,other,20,0,101,"The user tenses its muscles to bulk up its body, boosting its Attack and Defense stats.",Raises user's Attack and Defense one stage.,0,0,0,https://serebii.net/attackdex-sv/bulkup.shtml,Pawmot
Bulk Up,fighting,other,20,0,101,"The user tenses its muscles to bulk up its body, boosting its Attack and Defense stats.",Raises user's Attack and Defense one stage.,0,0,0,https://serebii.net/attackdex-sv/bulkup.shtml,Flamigo
